ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,reason_start
2024-11-29T15:32:14Z,33940,Igual PC Da China,DJ LKS 067,clickrow
2024-11-29T15:44:37Z,63160,Igual PC Da China,DJ LKS 067,appload
2024-11-29T15:48:25Z,227728,momento,Luccas Carlos,clickrow
2024-11-29T15:50:58Z,154576,PELAS ÁREAS,Fontes,clickrow
2024-11-29T15:53:18Z,148640,Quase Lá,Realygust,trackdone
2024-11-29T15:58:16Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,fwdbtn
2024-11-29T15:58:20Z,13389,momento,Luccas Carlos,trackdone
2024-11-29T16:01:29Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,backbtn
2024-11-29T16:03:13Z,113841,momento,Luccas Carlos,trackdone
2024-11-29T16:03:18Z,4511,San Diego,Erick Di,clickrow
2024-11-29T16:05:30Z,134398,Duas Mulheres,CJota,clickrow
2024-11-29T16:07:21Z,122790,Karma,CJota,trackdone
2024-11-29T16:09:00Z,109014,Igual PC Da China,DJ LKS 067,trackdone
2024-11-29T16:19:04Z,2201,Prada Nova,Renatom,trackdone
2024-11-29T18:27:51Z,5000,Igual PC Da China,DJ LKS 067,clickrow
2024-11-29T18:28:02Z,9928,Igual PC Da China,DJ LKS 067,remote
2024-11-29T18:28:06Z,3595,Primeira Vez,LWIS MC,clickrow
2024-11-29T18:28:07Z,1014,Primeira Vez,LWIS MC,remote
2024-11-29T18:28:11Z,4547,Igual PC Da China,DJ LKS 067,clickrow
2024-11-29T18:53:09Z,7400,Eu Posso Ser Seu Psicólogo,Realygust,clickrow
2024-11-29T23:20:05Z,15152,Igual PC Da China,DJ LKS 067,clickrow
2024-11-29T23:21:53Z,93675,Igual PC Da China,DJ LKS 067,trackerror
2024-11-29T23:21:59Z,4605,want u,noevdv,trackdone
2024-11-30T15:40:43Z,144000,momento,Luccas Carlos,clickrow
2024-11-30T15:40:50Z,5120,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,trackdone
2024-11-30T15:42:38Z,109014,Igual PC Da China,DJ LKS 067,clickrow
2024-11-30T15:46:22Z,223910,PND & Kehlani,JEE!,trackdone
2024-11-30T15:48:16Z,112935,Raul,Tlust,trackdone
2024-11-30T16:06:51Z,127069,Prada Nova,Renatom,trackdone
2024-11-30T16:07:00Z,8300,Igual PC Da China,DJ LKS 067,clickrow
2024-11-30T16:10:43Z,223910,PND & Kehlani,JEE!,clickrow
2024-11-30T16:11:17Z,32329,As Ruas Me Dizem...,JEE!,trackdone
2024-11-30T16:14:21Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,clickrow
2024-11-30T16:16:45Z,144000,momento,Luccas Carlos,trackdone
2024-11-30T16:18:34Z,109014,Igual PC Da China,DJ LKS 067,trackdone
2024-11-30T16:22:19Z,223910,PND & Kehlani,JEE!,trackdone
2024-11-30T16:24:01Z,101440,want u,noevdv,trackdone
2024-11-30T16:26:01Z,118223,passarela,Luccas Carlos,trackdone
2024-11-30T16:26:03Z,2110,Quase Lá,Realygust,clickrow
2024-11-30T16:28:26Z,144000,momento,Luccas Carlos,clickrow
2024-11-30T16:30:15Z,109014,Igual PC Da China,DJ LKS 067,trackdone
2024-11-30T16:34:00Z,223910,PND & Kehlani,JEE!,trackdone
2024-11-30T16:36:30Z,149333,Não Me Prenda,Frost,trackdone
2024-11-30T16:40:05Z,214057,SESHHH_01 - Vou Fazer o Quê?,Tlust,trackdone
2024-11-30T16:42:20Z,135437,VITRINES,REAL PS,trackdone
2024-11-30T16:42:48Z,26296,G15,Erick Di,trackdone
2024-11-30T16:45:51Z,183927,PELAS ÁREAS,Fontes,clickrow
2024-11-30T16:49:00Z,188677,Quase Lá,Realygust,trackdone
2024-11-30T16:52:05Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,trackdone
2024-11-30T16:54:30Z,144000,momento,Luccas Carlos,trackdone
2024-11-30T16:56:20Z,0,PND & Kehlani,JEE!,trackdone
2024-11-30T16:56:20Z,109014,Igual PC Da China,DJ LKS 067,trackdone
2024-11-30T16:59:42Z,202534,bailarina,Luccas Carlos,clickrow
2024-11-30T17:03:54Z,201559,FAMOSA,Luccas Carlos,trackdone
2024-11-30T17:06:34Z,159999,passarela,Luccas Carlos,trackdone
2024-11-30T17:09:58Z,203882,GANGSTA,Luccas Carlos,trackdone
2024-11-30T17:12:53Z,175219,easy,Luccas Carlos,trackdone
2024-11-30T17:16:15Z,201290,4K,Luccas Carlos,trackdone
2024-11-30T17:20:10Z,234820,NECTAR,Luccas Carlos,trackdone
2024-11-30T17:22:35Z,144000,momento,Luccas Carlos,trackdone
2024-11-30T17:23:01Z,24993,Larirá,Plumasdecera,trackdone
2024-11-30T17:26:32Z,211162,FORTALSHI*,Arthurzim,clickrow
2024-11-30T17:28:42Z,129933,Onda Bater,Arthurzim,trackdone
2024-11-30T17:31:30Z,168000,Feelings,olie,trackdone
2024-11-30T17:34:49Z,197903,Vidigal,WIU,trackdone
2024-11-30T17:38:18Z,208372,Olha oq ce fez comigo,WIU,trackdone
2024-11-30T17:41:47Z,208500,Amor de 1h,WIU,trackdone
2024-11-30T17:44:48Z,180800,desgraçadagostosamaldita,WIU,trackdone
2024-11-30T17:45:58Z,68658,Conversível,Renatom,trackdone
2024-11-30T17:46:05Z,5820,Tipo Pain 2,MHRAP,clickrow
2024-11-30T17:49:23Z,199389,04AM,Matuê,clickrow
2024-11-30T17:52:15Z,171433,Tipo Pain 2,MHRAP,trackdone
2024-11-30T17:55:24Z,188677,Quase Lá,Realygust,trackdone
2024-11-30T17:58:29Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,trackdone
2024-11-30T18:01:08Z,158444,San Diego,Erick Di,trackdone
2024-11-30T18:04:37Z,208333,Suspeita,Atlas,trackdone
2024-11-30T18:06:36Z,118427,Conexão de Pares,Erick Di,trackdone
2024-11-30T18:09:12Z,155378,Trevo da Sorte,Erick Di,trackdone
2024-11-30T18:11:36Z,143908,"Obrigado, Deus!",braxthekid,trackdone
2024-11-30T18:14:00Z,144000,Segredos,Frost,trackdone
2024-11-30T18:16:15Z,134658,Perdida No Tempo,4RealBea,trackdone
2024-11-30T18:18:22Z,124176,Eu não me arrependo,Junim,trackdone
2024-12-01T03:53:24Z,19640,"GONE, GONE / THANK YOU","Tyler, The Creator",clickrow
2024-12-01T14:12:42Z,79008,Os Menor Tá Rico,Gabb MC,playbtn
2024-12-01T14:12:57Z,15626,momento,Luccas Carlos,clickrow
2024-12-01T14:16:00Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,clickrow
2024-12-01T14:18:12Z,144000,momento,Luccas Carlos,trackdone
2024-12-01T14:19:48Z,109014,Igual PC Da China,DJ LKS 067,trackdone
2024-12-01T14:23:22Z,223910,PND & Kehlani,JEE!,trackdone
2024-12-01T14:43:30Z,106158,SESHHH_01 - Vou Fazer o Quê?,Tlust,trackdone
2024-12-01T19:22:34Z,162475,Bem-Vinda ao Submundo,GP DA ZL,clickrow
2024-12-01T19:29:26Z,80444,Embaixo do Chão (Ndrgrnd),GP DA ZL,trackdone
2024-12-01T19:30:02Z,35750,Boa Sorte,Vanessa Da Mata,clickrow
2024-12-01T19:30:12Z,8280,"GONE, GONE / THANK YOU","Tyler, The Creator",clickrow
2024-12-01T19:30:25Z,13070,WHAT'S GOOD,"Tyler, The Creator",backbtn
2024-12-01T19:46:59Z,112710,Boa Sorte,Vanessa Da Mata,clickrow
2024-12-01T19:47:24Z,24170,Dedicada a ela,Arthur Verocai,clickrow
2024-12-01T19:48:37Z,72540,Boa Sorte,Vanessa Da Mata,clickrow
2024-12-01T22:45:59Z,219150,Back To December (Taylor's Version),Taylor Swift,clickrow
2024-12-01T22:47:33Z,94540,would've been you,sombr,fwdbtn
2024-12-01T22:48:43Z,68550,Cigarra,ANAVITÓRIA,clickrow
2024-12-01T22:48:44Z,1620,Low,SZA,clickrow
2024-12-01T22:52:03Z,199125,VILLAIN,K/DA,clickrow
2024-12-01T22:55:55Z,231266,Better Now,Post Malone,trackdone
2024-12-01T22:58:43Z,166148,Low,SZA,trackdone
2024-12-01T23:01:08Z,145799,MOVIBE,Alee,clickrow
2024-12-01T23:03:43Z,154285,DND,FUFU,trackdone
2024-12-01T23:13:47Z,158444,San Diego,Erick Di,trackdone
2024-12-01T23:16:39Z,171433,Tipo Pain 2,MHRAP,trackdone
2024-12-01T23:19:55Z,195892,Mau Presságio,Realygust,trackdone
2024-12-01T23:22:40Z,164111,"Senta, Que Passa",Realygust,trackdone
2024-12-01T23:24:36Z,114783,Impressionada,Realygust,trackdone
2024-12-01T23:29:30Z,157058,Duas Mulheres,CJota,clickrow
2024-12-01T23:31:33Z,122790,Karma,CJota,trackdone
2024-12-01T23:34:37Z,183927,PELAS ÁREAS,Fontes,trackdone
2024-12-01T23:37:46Z,188677,Quase Lá,Realygust,trackdone
2024-12-01T23:40:52Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,trackdone
2024-12-01T23:43:17Z,144000,momento,Luccas Carlos,trackdone
2024-12-01T23:45:06Z,109014,Igual PC Da China,DJ LKS 067,trackdone
2024-12-01T23:48:50Z,223910,PND & Kehlani,JEE!,trackdone
2024-12-01T23:52:25Z,214057,SESHHH_01 - Vou Fazer o Quê?,Tlust,trackdone
2024-12-01T23:54:33Z,126986,TORE UP,Don Toliver,trackdone
2024-12-01T23:57:00Z,146464,bailarina,Luccas Carlos,trackdone
2024-12-01T23:59:23Z,144000,momento,Luccas Carlos,clickrow
2024-12-02T00:01:14Z,109014,Igual PC Da China,DJ LKS 067,trackdone
2024-12-02T00:04:57Z,223910,PND & Kehlani,JEE!,trackdone
2024-12-02T00:06:57Z,118427,Conexão de Pares,Erick Di,trackdone
2024-12-02T00:08:49Z,112935,Raul,Tlust,trackdone
2024-12-02T00:10:51Z,119502,Gin&Juice,JEE!,trackdone
2024-12-02T00:10:53Z,2060,"Senta, Que Passa",Realygust,clickrow
2024-12-02T00:14:37Z,223580,Feiticeiro Descolado,MHRAP,clickrow
2024-12-02T00:17:28Z,171433,Tipo Pain 2,MHRAP,clickrow
2024-12-02T00:21:46Z,258122,Feiticeiro Descolado,MHRAP,trackdone
2024-12-02T00:25:34Z,228116,Tipo Itadori,MHRAP,trackdone
2024-12-02T00:25:54Z,17088,Amor (Yuta Okkotsu),anirap,trackdone
2024-12-02T00:29:37Z,225000,Exterminador Descolado,MHRAP,clickrow
2024-12-02T00:31:18Z,99090,Tipo Suguru Geto,MHRAP,trackdone
2024-12-02T00:33:57Z,159858,MONEYLOVER,Tlust,clickrow
2024-12-02T00:36:35Z,157560,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,trackdone
2024-12-02T00:39:01Z,145799,MOVIBE,Alee,trackdone
2024-12-02T00:40:25Z,82302,DND,FUFU,trackdone
2024-12-02T00:42:21Z,117293,Maldad,FUFU,clickrow
2024-12-02T00:45:20Z,177499,Cereza (with Persy),FUFU,trackdone
2024-12-02T00:47:58Z,157604,Playboy,FUFU,trackdone
2024-12-02T00:51:03Z,184503,COMPL1CADO,FUFU,trackdone
2024-12-02T01:29:35Z,266689,Me Ama Me Odia,Revol,trackdone
2024-12-02T01:31:13Z,97090,Perdas,anirap,clickrow
2024-12-02T01:40:31Z,38790,"New Person, Same Old Mistakes",Tame Impala,clickrow
2024-12-02T01:40:42Z,10038,"New Person, Same Old Mistakes",Tame Impala,remote
2024-12-02T01:42:29Z,94997,dropout (w/ blackbear),brakence,clickrow
2024-12-02T01:44:41Z,131053,cbd,brakence,clickrow
2024-12-02T01:46:28Z,106101,argyle,brakence,clickrow
2024-12-02T01:47:06Z,36789,boywontcry,brakence,clickrow
2024-12-02T01:47:40Z,32486,venus fly trap,brakence,clickrow
2024-12-02T01:48:01Z,20873,caffeine,brakence,clickrow
2024-12-02T01:49:49Z,106137,bugging!,brakence,clickrow
2024-12-02T01:49:51Z,2435,caffeine,brakence,fwdbtn
2024-12-02T01:49:53Z,975,venus fly trap,brakence,fwdbtn
2024-12-02T01:49:54Z,0,cbd,brakence,fwdbtn
2024-12-02T01:49:55Z,0,argyle,brakence,fwdbtn
2024-12-02T01:50:48Z,50296,5g,brakence,fwdbtn
2024-12-02T01:50:58Z,8536,nervosa2,brakence,clickrow
2024-12-02T01:51:03Z,3711,nerd,brakence,clickrow
2024-12-02T01:51:16Z,11505,effort,brakence,clickrow
2024-12-02T01:51:26Z,9282,softie,brakence,clickrow
2024-12-02T01:51:35Z,9013,idontcare,brakence,fwdbtn
2024-12-02T01:57:19Z,343737,gotchu,brakence,fwdbtn
2024-12-02T01:59:19Z,120696,cbd,brakence,clickrow
2024-12-02T02:00:06Z,46104,gotchu,brakence,fwdbtn
2024-12-02T02:03:21Z,190468,gotchu,brakence,appload
2024-12-02T02:04:42Z,82755,Tender Strength,Yu-Peng Chen,trackdone
2024-12-02T02:06:31Z,120488,Chorar Na Beira Do Mar,Pedro Mizutani,trackdone
2024-12-02T02:06:31Z,1432,MATCH MADE IN HELL,Dutch Melrose,trackdone
2024-12-02T02:06:34Z,3430,gotchu,brakence,clickrow
2024-12-02T02:08:16Z,101656,Ultimately,khai dreams,clickrow
2024-12-02T02:09:32Z,75050,A letter to my younger self,Ambar Lucid,clickrow
2024-12-02T02:09:33Z,1704,Devil Doesn’t Bargain,Alec Benjamin,fwdbtn
2024-12-02T02:09:45Z,11007,I’ll Still Have Me,Cyn,fwdbtn
2024-12-02T02:09:48Z,3082,Older,Sasha Alex Sloan,fwdbtn
2024-12-02T02:10:04Z,15107,Fool,Cavetown,fwdbtn
2024-12-02T02:10:49Z,45049,LEMBRO,Luccas Carlos,clickrow
2024-12-02T02:11:00Z,10460,Oh No,Bring Me The Horizon,clickrow
2024-12-02T02:11:01Z,24,Vida Real,Djavan,clickrow
2024-12-02T02:11:04Z,1448,Perdas,anirap,clickrow
2024-12-02T02:11:16Z,12355,Vesúvio,Djavan,clickrow
2024-12-02T02:12:07Z,49013,DIg It,Bring Me The Horizon,clickrow
2024-12-02T02:12:26Z,17788,About You,The 1975,clickrow
2024-12-02T02:12:28Z,1906,Satellite,Harry Styles,clickrow
2024-12-02T02:12:34Z,5284,Thank You for Leaving,Sports,clickrow
2024-12-02T02:12:57Z,17069,W.D.Y.W.F.M?,The Neighbourhood,clickrow
2024-12-02T02:13:17Z,19756,Wind,明星 <Akeboshi>,clickrow
2024-12-02T02:13:25Z,7992,if this is the last time,LANY,clickrow
2024-12-02T02:13:34Z,7933,Uns Cafuné a Domicílio - (Acústica),Jota.pê,clickrow
2024-12-02T02:13:50Z,15077,カラノココロ,Anly,clickrow
2024-12-02T02:13:59Z,8085,The Love U Need,EDEN,clickrow
2024-12-02T02:14:24Z,24257,cant,EDEN,fwdbtn
2024-12-02T02:14:44Z,19012,Sozinho - Ao Vivo,Caetano Veloso,clickrow
2024-12-02T02:14:53Z,9031,In The Stars,Benson Boone,clickrow
2024-12-02T02:15:07Z,13486,I Wanna Be Yours,Arctic Monkeys,clickrow
2024-12-02T02:15:36Z,27899,Cigarette Daydreams,Cage The Elephant,clickrow
2024-12-02T02:15:40Z,2811,The Bakery,Arctic Monkeys,clickrow
2024-12-02T02:15:42Z,1790,Come A Little Closer,Cage The Elephant,clickrow
2024-12-02T02:16:01Z,18476,Sunsetz,Cigarettes After Sex,clickrow
2024-12-02T02:16:17Z,15190,Too Much To Ask,Arctic Monkeys,clickrow
2024-12-02T02:16:26Z,7740,It's hard to get around the wind,Alex Turner,clickrow
2024-12-02T02:16:32Z,5957,Glass in the park,Alex Turner,clickrow
2024-12-02T02:17:07Z,33865,Afraid,The Neighbourhood,clickrow
2024-12-02T02:17:12Z,4188,Stuck on the puzzle,Alex Turner,clickrow
2024-12-02T02:17:28Z,15878,Daddy Issues,The Neighbourhood,fwdbtn
2024-12-02T02:17:34Z,4955,Reflections,The Neighbourhood,clickrow
2024-12-02T02:18:33Z,59320,Softcore,The Neighbourhood,clickrow
2024-12-02T02:18:43Z,8682,Get You (feat. Kali Uchis),Daniel Caesar,clickrow
2024-12-02T02:19:04Z,19773,Wake Up,EDEN,clickrow
2024-12-02T02:19:08Z,3978,Prey,The Neighbourhood,clickrow
2024-12-02T02:20:05Z,56705,505,Arctic Monkeys,clickrow
2024-12-02T02:20:10Z,4408,Cafeína,VMZ,clickrow
2024-12-02T02:20:12Z,1000,mine,はしメロ,clickrow
2024-12-02T02:20:18Z,4939,Inazuma Sorrow (Koto Version),Beside Bed,clickrow
2024-12-02T02:22:39Z,140470,Star,Colde,clickrow
2024-12-02T02:23:21Z,41131,emily,Jeremy Zucker,clickrow
2024-12-02T02:25:19Z,117858,COMPL1CADO,FUFU,clickrow
2024-12-02T02:25:21Z,1490,Me Ama Me Odia,Revol,fwdbtn
2024-12-02T02:25:27Z,4160,Girl,Myke Towers,fwdbtn
2024-12-02T02:25:41Z,11811,Pégate,Standly,fwdbtn
2024-12-02T02:25:43Z,691,Percocet (Remix),Alex Rose,fwdbtn
2024-12-02T02:25:49Z,2566,QUÉ RICO CH**GAMOS,Rauw Alejandro,fwdbtn
2024-12-02T02:25:53Z,3320,Marisola - Remix,Cris Mj,fwdbtn
2024-12-02T02:26:00Z,5439,Ayer Me Llamó Mi Ex,KHEA,fwdbtn
2024-12-02T02:26:05Z,4206,Amanece,Anuel AA,fwdbtn
2024-12-02T02:26:11Z,4894,Cúrame,Rauw Alejandro,clickrow
2024-12-02T02:26:14Z,2011,Inocente,Myke Towers,clickrow
2024-12-02T02:26:54Z,39818,Cereza (with Persy),FUFU,clickrow
2024-12-02T02:27:13Z,18731,O Bilhete,O Terno,clickrow
2024-12-02T02:27:58Z,44061,Alone,Bazzi,clickrow
2024-12-02T02:28:38Z,39701,Até A Próxima,VMZ,clickrow
2024-12-02T02:29:02Z,22975,Vicio,anirap,clickrow
2024-12-02T02:31:54Z,172180,Playground (from the series Arcane League of Legends),Bea Miller,clickrow
2024-12-02T02:33:44Z,108934,Músicas de amor nunca mais,BK,clickrow
2024-12-02T02:33:49Z,4920,Amnésia,Rap Box,clickrow
2024-12-02T02:33:58Z,7700,Mundo Da Lua,VMZ,clickrow
2024-12-02T02:34:18Z,19859,Ritmia Do Funk,Boaventura,clickrow
2024-12-02T02:34:29Z,10279,Horário,Lz da França,fwdbtn
2024-12-02T02:34:53Z,24159,Astro World,Mc Magal,fwdbtn
2024-12-02T02:34:55Z,1433,Músicas de amor nunca mais,BK,fwdbtn
2024-12-02T02:35:00Z,5011,AMIGO DA NOITE,Kweller,fwdbtn
2024-12-02T02:36:04Z,63394,ANJOS E SERAFINS,Kweller,fwdbtn
2024-12-02T02:36:44Z,39252,TNT,Kweller,clickrow
2024-12-02T02:36:56Z,11244,Okok!,Tlust,clickrow
2024-12-02T02:37:09Z,11590,Ideias de Date,Realygust,clickrow
2024-12-02T02:39:47Z,157342,exalta,Luccas Carlos,clickrow
2024-12-02T02:40:51Z,64405,não sou EU,Luccas Carlos,fwdbtn
2024-12-02T02:41:00Z,8108,Sleepwalking,Bring Me The Horizon,clickrow
2024-12-02T02:41:01Z,805,"Go to Hell, for Heaven's Sake",Bring Me The Horizon,fwdbtn
2024-12-02T02:41:06Z,3509,Shadow Moses,Bring Me The Horizon,fwdbtn
2024-12-02T02:42:19Z,72051,And the Snakes Start to Sing,Bring Me The Horizon,fwdbtn
2024-12-02T02:42:26Z,6532,Hospital for Souls,Bring Me The Horizon,clickrow
2024-12-02T02:42:40Z,13003,Deathbeds,Bring Me The Horizon,clickrow
2024-12-02T02:42:47Z,5491,why you gotta kick me when i'm down?,Bring Me The Horizon,clickrow
2024-12-02T02:43:04Z,16393,Doomed,Bring Me The Horizon,clickrow
2024-12-02T02:43:12Z,7702,Drown,Bring Me The Horizon,clickrow
2024-12-02T02:43:34Z,21717,No More Friends (with Oli Sykes of Bring Me The Horizon),Olivia O'Brien,clickrow
2024-12-02T02:45:54Z,138268,DiE4u,Bring Me The Horizon,clickrow
2024-12-02T02:46:09Z,14183,sTraNgeRs,Bring Me The Horizon,fwdbtn
2024-12-02T02:46:20Z,11314,maybe (feat. Bring Me The Horizon),mgk,clickrow
2024-12-02T02:46:32Z,10678,Lucid Dreams,Juice WRLD,clickrow
2024-12-02T02:47:41Z,67610,Butterfly,Grimes,clickrow
2024-12-02T02:47:42Z,581,Já Sei,Zimbra,clickrow
2024-12-02T02:47:47Z,4517,Closer,The Chainsmokers,clickrow
2024-12-02T02:47:48Z,384,Nave Espacial,Samantha Machado,clickrow
2024-12-02T02:48:55Z,66192,Filho Do Fim,Yunk Vino,clickrow
2024-12-02T02:49:41Z,44542,17,Zhavia,clickrow
2024-12-02T02:50:56Z,74384,Panini,Lil Nas X,fwdbtn
2024-12-02T02:52:12Z,76112,Tran Tran,Sfera Ebbasta,fwdbtn
2024-12-02T02:52:33Z,20675,Lalala,Y2K,fwdbtn
2024-12-02T02:52:45Z,11790,Wow.,Post Malone,fwdbtn
2024-12-02T02:52:46Z,722,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,fwdbtn
2024-12-02T02:52:48Z,652,Butterfly,Grimes,fwdbtn
2024-12-02T02:54:20Z,91304,Noticed,Lil Mosey,fwdbtn
2024-12-02T02:54:51Z,30733,Diva (feat. Lil Tecca),The Kid LAROI,fwdbtn
2024-12-02T02:55:06Z,14501,No Idea,Don Toliver,fwdbtn
2024-12-02T02:55:17Z,9704,VALENTINO,24kGoldn,fwdbtn
2024-12-02T02:57:00Z,102341,Blueberry Faygo,Lil Mosey,fwdbtn
2024-12-02T02:57:49Z,48748,Wake Up in the Sky,Gucci Mane,fwdbtn
2024-12-02T02:58:17Z,27194,Hot N*gga,Bobby Shmurda,fwdbtn
2024-12-02T02:59:00Z,42889,Walk,Comethazine,fwdbtn
2024-12-02T03:01:07Z,126688,Nephew (feat. Lil Pump),Smokepurpp,fwdbtn
2024-12-02T03:01:28Z,20634,I Like It,Cardi B,fwdbtn
2024-12-02T03:01:37Z,8673,GIANTS,True Damage,fwdbtn
2024-12-02T03:01:41Z,3642,"Go Off (with Lil Uzi Vert, Quavo & Travis Scott)",Lil Uzi Vert,fwdbtn
2024-12-02T03:01:49Z,6590,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,fwdbtn
2024-12-02T03:02:00Z,10283,Princesa,Scatolove,fwdbtn
2024-12-02T03:02:35Z,34142,Watch Me (Whip / Nae Nae),Silentó,fwdbtn
2024-12-02T03:02:42Z,6451,Old Town Road,Lil Nas X,fwdbtn
2024-12-02T03:03:00Z,14571,Backstage,Vk Mac,fwdbtn
2024-12-02T03:03:22Z,21409,Hortelã,Aldeia Records,fwdbtn
2024-12-02T03:04:05Z,42250,Guitar Hero,Phantom Mob,fwdbtn
2024-12-02T03:04:18Z,13451,Sem Sono,Dalua,fwdbtn
2024-12-02T03:04:39Z,20001,Oh Céus,Dalua,fwdbtn
2024-12-02T03:05:12Z,32487,Ransom,Lil Tecca,fwdbtn
2024-12-02T03:05:14Z,961,Everyday,Logic,fwdbtn
2024-12-02T03:05:15Z,232,Praga da Vez,Vk Mac,fwdbtn
2024-12-02T03:05:18Z,3566,Everyday,Logic,backbtn
2024-12-02T03:05:25Z,5816,Praga da Vez,Vk Mac,fwdbtn
2024-12-02T03:05:42Z,16679,Black Beatles,Rae Sremmurd,fwdbtn
2024-12-02T03:05:47Z,4297,Dirty Dirty (feat. Lil Skies),Smokepurpp,fwdbtn
2024-12-02T03:05:49Z,1066,emotions,iann dior,fwdbtn
2024-12-02T03:05:53Z,2707,Strings,iann dior,fwdbtn
2024-12-02T03:07:45Z,112090,Candy (feat. Trippie Redd),mgk,fwdbtn
2024-12-02T03:08:05Z,19914,Mia Khalifa,iLOVEFRiDAY,fwdbtn
2024-12-02T03:08:42Z,35715,Hey Ya!,Outkast,fwdbtn
2024-12-02T03:09:20Z,38027,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,fwdbtn
2024-12-02T03:09:24Z,3512,Heaven Or Hell,Vk Mac,fwdbtn
2024-12-02T03:09:32Z,1491,Joga pra Mim,Jag,fwdbtn
2024-12-02T03:10:37Z,64310,Lil Bebe,DaniLeigh,clickrow
2024-12-02T03:10:40Z,2132,Gaiola É o Troco,MC Du Black,fwdbtn
2024-12-02T03:11:01Z,20193,Eu Vou Te Pegar,Mc Pedrinho,clickrow
2024-12-02T03:11:05Z,3537,Que Saudade de Você,Mc Kaio,fwdbtn
2024-12-02T03:11:10Z,3585,Fuga Na Dona de Casa,MC Levin,fwdbtn
2024-12-02T03:11:24Z,13325,Wtf 2 (astro),Dudu,fwdbtn
2024-12-02T03:11:33Z,5867,Bands Out Tha Roof,Lil Mosey,fwdbtn
2024-12-02T03:13:01Z,86310,Lágrimas em Poças,Duzz,fwdbtn
2024-12-02T03:13:06Z,5371,Audi ou Mercedes Benz,Emori,fwdbtn
2024-12-02T03:14:35Z,88889,Overdrive (Remix),WillsBife,fwdbtn
2024-12-02T03:15:32Z,55824,I Hate Darla,Rapxis,fwdbtn
2024-12-02T03:17:19Z,106706,I Love Darla,Rapxis,fwdbtn
2024-12-02T03:19:21Z,121436,Se Essa Mina,San Joe,fwdbtn
2024-12-02T03:20:47Z,85397,Deuses,Lil' Lixo,fwdbtn
2024-12-02T03:21:27Z,39622,Overdrive,WillsBife,fwdbtn
2024-12-02T03:23:51Z,143473,Naná Gang X Guaraná Antarctica,Lucas Hype,fwdbtn
2024-12-02T03:24:32Z,41470,Samurai X,YUNG LIXO,fwdbtn
2024-12-02T03:24:49Z,16155,Butterfly Doors,Lil Pump,fwdbtn
2024-12-02T03:24:50Z,1373,GOODMORNINGTOKYO!,TOKYO’S REVENGE,fwdbtn
2024-12-02T03:25:19Z,28007,TAKA,Tauz,fwdbtn
2024-12-02T03:25:21Z,1392,Without Me,Halsey,fwdbtn
2024-12-02T03:25:40Z,18287,Boy With Luv (feat. Halsey),BTS,fwdbtn
2024-12-02T03:25:45Z,4301,Sunday Best,Surfaces,fwdbtn
2024-12-02T03:26:16Z,30710,1-800-273-8255,Logic,fwdbtn
2024-12-02T03:26:22Z,5367,SLOW DANCING IN THE DARK,Joji,fwdbtn
2024-12-02T03:26:36Z,12290,Mina Shitposter,Rapxis,fwdbtn
2024-12-02T03:27:55Z,77413,Top Down,The Flavr Blue,clickrow
2024-12-02T03:29:46Z,114352,Nave Espacial,Samantha Machado,clickrow
2024-12-02T03:29:47Z,9357,Filho Do Fim,Yunk Vino,trackdone
2024-12-02T03:29:48Z,648,Sozinho - Ao Vivo,Caetano Veloso,clickrow
2024-12-02T03:30:44Z,56046,Wind,明星 <Akeboshi>,clickrow
2024-12-02T03:33:21Z,155825,COMPL1CADO,FUFU,clickrow
2024-12-02T03:34:42Z,80658,Love Like You (feat. Rebecca Sugar) - End Credits,Steven Universe,clickrow
2024-12-02T03:35:44Z,62179,Crash and Burn,Maggie Lindemann,fwdbtn
2024-12-02T03:36:10Z,25554,Corações de Pedra,Carol Biazin,fwdbtn
2024-12-02T03:39:06Z,251,Chorar Na Beira Do Mar,Pedro Mizutani,trackdone
2024-12-02T03:39:06Z,178589,Who are you?,PELICAN FANCLUB,clickrow
2024-12-02T03:39:10Z,3015,Mundo Ao Contrário,Zimbra,fwdbtn
2024-12-02T03:39:12Z,1770,Remember Me (from the series Arcane League of Legends),d4vd,clickrow
2024-12-02T03:39:36Z,22825,Oh No,Bring Me The Horizon,clickrow
2024-12-02T03:40:23Z,47004,Corações de Pedra,Carol Biazin,clickrow
2024-12-02T03:40:31Z,8291,Playground (from the series Arcane League of Legends),Bea Miller,fwdbtn
2024-12-02T03:42:48Z,137186,COMPL1CADO,FUFU,clickrow
2024-12-02T03:43:26Z,37814,"New Person, Same Old Mistakes",Tame Impala,fwdbtn
